state	abbr	Lat	Long	population	land_area_sqmi	Total_GDP_USD_2019_Q3	temperature-2020-02-20	temperature-2020-02-21	temperature-2020-02-22	temperature-2020-02-23	temperature-2020-02-24	temperature-2020-02-25	temperature-2020-02-26	temperature-2020-02-27	temperature-2020-02-28	temperature-2020-02-29	temperature-2020-03-01	temperature-2020-03-02	temperature-2020-03-03	temperature-2020-03-04	temperature-2020-03-05	temperature-2020-03-06	temperature-2020-03-07	temperature-2020-03-08	temperature-2020-03-09	temperature-2020-03-10	temperature-2020-03-11	temperature-2020-03-12	temperature-2020-03-13	temperature-2020-03-14	temperature-2020-03-15	temperature-2020-03-16	temperature-2020-03-17	temperature-2020-03-18	temperature-2020-03-19	temperature-2020-03-20	temperature-2020-03-21	temperature-2020-03-22	temperature-2020-03-23	temperature-2020-03-24	temperature-2020-03-25	temperature-2020-03-26	temperature-2020-03-27	temperature-2020-03-28	temperature-2020-03-29	temperature-2020-03-30	temperature-2020-03-31	temperature-2020-04-01	temperature-2020-04-02	temperature-2020-04-03	temperature-2020-04-04	temperature-2020-04-05	temperature-2020-04-06	temperature-2020-04-07	temperature-2020-04-08	temperature-2020-04-09	temperature-2020-04-10	temperature-2020-04-11	march_1_15_temp	march_13_15_temp	march_18_20_temp	humidity-2020-02-20	humidity-2020-02-21	humidity-2020-02-22	humidity-2020-02-23	humidity-2020-02-24	humidity-2020-02-25	humidity-2020-02-26	humidity-2020-02-27	humidity-2020-02-28	humidity-2020-02-29	humidity-2020-03-01	humidity-2020-03-02	humidity-2020-03-03	humidity-2020-03-04	humidity-2020-03-05	humidity-2020-03-06	humidity-2020-03-07	humidity-2020-03-08	humidity-2020-03-09	humidity-2020-03-10	humidity-2020-03-11	humidity-2020-03-12	humidity-2020-03-13	humidity-2020-03-14	humidity-2020-03-15	humidity-2020-03-16	humidity-2020-03-17	humidity-2020-03-18	humidity-2020-03-19	humidity-2020-03-20	humidity-2020-03-21	humidity-2020-03-22	humidity-2020-03-23	humidity-2020-03-24	humidity-2020-03-25	humidity-2020-03-26	humidity-2020-03-27	humidity-2020-03-28	humidity-2020-03-29	humidity-2020-03-30	humidity-2020-03-31	humidity-2020-04-01	humidity-2020-04-02	humidity-2020-04-03	humidity-2020-04-04	humidity-2020-04-05	humidity-2020-04-06	humidity-2020-04-07	humidity-2020-04-08	humidity-2020-04-09	humidity-2020-04-10	humidity-2020-04-11	march_1_15_humidity	march_13_15_humidity	march_18_20_humidity	population_density	GDP_per_capita
Nebraska	NE	41.25	-96	1934408	76824.17	127941	-10.0291666666667	-1.38333333333333	3.7875	5.19166666666667	3.74166666666667	1.53333333333333	-0.9	-0.275	3.12916666666667	3.7	7.775	3.07916666666667	6.56666666666667	9.10416666666667	9.20416666666667	2.8375	10.2958333333333	14.8791666666667	6.12916666666666	-0.0750000000000001	5.29166666666667	12.3041666666667	2.425	1.275	0.383333333333333	1.925	3.3875	7.55	10.0041666666667	-2.7125	-1.29583333333333	2.66666666666667	6.19166666666667	8.71666666666667	9.84583333333333	7.70833333333333	8.52916666666667	8.69583333333333	8.71666666666667	9.65833333333333	13.3958333333333	14.7583333333333	10.2375	-2.53333333333333	0.920833333333333	4.72916666666667	14.2125	17.7875	15.6583333333333	7.475	2.54166666666667	10.5583333333333	6.09833333333333	1.36111111111111	4.94722222222222	74.625	70.5	68.5	68.375	67.75	74	62.7916666666667	66.7083333333333	69.9166666666667	75.0833333333333	57.2083333333333	70.2083333333333	56.5833333333333	52.375	42.5	63.1666666666667	35.5	36.8333333333333	83.875	93.75	91.6666666666667	64.0416666666667	62.125	90.5	86.4166666666667	96.6666666666667	83	93.4583333333333	98.4166666666667	79.125	64.5	81.1666666666667	97.0416666666667	90.1666666666667	90.3333333333333	88.9583333333333	87.875	99.0416666666667	64.625	58.3333333333333	47.25	60	68.4583333333333	84	71.0833333333333	70	73.0833333333333	67.4583333333333	44.3333333333333	41.7916666666667	50.2083333333333	52.625	65.7833333333333	79.6805555555556	90.3333333333333	25.1796797804649	66139.6148072175
Nevada	NV	36.18	-115.14	3080156	109781.18	178622	1.79166666666667	3.875	5.95833333333333	5.83333333333333	4.66666666666667	3.95833333333333	5.08333333333333	7.41666666666667	7.125	10.875	2.125	-2	3.54166666666667	7.125	9.04166666666667	11.7083333333333	10.625	2.30769230769231	NA	NA	NA	14	9.5	8.625	3.45833333333333	2.375	1.39130434782609	2.08333333333333	0.416666666666667	1.58333333333333	4.04166666666667	4.95833333333333	5.41666666666667	7.54166666666667	2.875	1.25	3.2	3.88888888888889	7.5	7.08333333333333	11.0416666666667	10.9166666666667	4.125	5.08333333333333	7.16666666666667	7.16666666666667	3.29166666666667	6.79166666666667	9.875	10.9166666666667	7.08333333333333	11.4583333333333	6.67147435897436	7.19444444444444	1.36111111111111	36.0416666666667	35.75	38.25	37.875	45.0833333333333	28.5	27.9166666666667	33.2083333333333	31	29.5833333333333	65.625	58.9583333333333	52.0416666666667	54.6666666666667	45.0416666666667	34	29.5	63.3846153846154	NA	NA	NA	31	28.6	43.9583333333333	77.125	83.8333333333333	73.4782608695652	50.875	79.2916666666667	69.25	59.25	58.2916666666667	60.1666666666667	40.5833333333333	58.6666666666667	54.2083333333333	42.8	45.6666666666667	49.5	45.5416666666667	46.1666666666667	28.875	30.125	31.5833333333333	39.8333333333333	48.0416666666667	79.375	66.375	49.5833333333333	51.2083333333333	74.5416666666667	45.8333333333333	48.6584401709402	49.8944444444444	66.4722222222222	28.0572316675773	57991.218626589
New Hampshire	NH	42.99	-71.46	1359711	8952.65	89152	-6.24583333333334	-9.10833333333333	-4.2875	-0.729166666666667	0.754166666666667	2.84166666666667	3.45	3.33333333333333	-2.04583333333333	-3.55	-5.57916666666667	-1.57916666666667	7.5	7.19166666666667	5.0875	0.116666666666667	1.20416666666667	1.9	7.31666666666667	9.18333333333333	7.4875	1.4625	5.28333333333333	5.89583333333333	3.29166666666667	-2.825	-0.1875	5.30416666666667	3.76666666666667	6.39166666666667	6.69583333333333	-1.55416666666667	-1.55833333333333	2.35	2.1	3.94583333333333	8.59166666666667	4.9875	5.27916666666667	2.84583333333333	3.54166666666667	2.02916666666667	4.675	5.91666666666667	8.125	7.45416666666667	9.39583333333333	6.875	7.54583333333333	4.89583333333333	3.75	4.83333333333333	3.7175	4.82361111111111	5.15416666666667	46.8333333333333	47.375	50.0416666666667	62.75	65	66	72.8333333333333	80.2083333333333	42.7916666666667	52.125	53	59.0833333333333	63.9583333333333	63.5	46.2083333333333	68.3333333333333	38.4166666666667	33.3333333333333	46.3333333333333	54.7916666666667	51.5833333333333	54.4166666666667	82.0416666666667	40.4583333333333	31.7916666666667	40.7083333333333	73.8333333333333	45.4583333333333	73.4166666666667	87.5	42.7916666666667	33.75	63.2916666666667	78	66.625	62.2916666666667	43.9583333333333	46.125	79.125	87.0416666666667	69.0416666666667	66.8333333333333	68.625	85.7916666666667	69.6666666666667	71.0416666666667	51.2916666666667	46.875	47.0833333333333	75.5833333333333	68.0833333333333	48.4166666666667	52.4833333333333	51.4305555555556	68.7916666666667	151.87804728209	65566.8741372247
New Jersey	NJ	40.72	-74.17	8882190	7354.22	648984	5.55111512312578e-17	-2.98333333333333	1.09166666666667	4.32083333333333	6.41666666666667	8.60833333333334	7.925	5.0375	0.545833333333333	-0.5375	-0.104166666666667	5.78333333333333	11.225	9.65416666666667	7.87083333333333	3.45	3.95833333333333	4.84166666666667	11.0666666666667	13.4791666666667	11.3291666666667	6.78333333333333	12.7333333333333	10.2875	7.82083333333333	4.4	6.425	8.30833333333333	7.32083333333333	13.3791666666667	12.1625	4.0125	3.45	6.2125	6.30416666666666	6.6875	13.0166666666667	9.36666666666667	8.39583333333333	9.05	6.79166666666666	6.75416666666667	8.08333333333333	10.1333333333333	10.5458333333333	11.4	13.5666666666667	12.2333333333333	15.1208333333333	10.8958333333333	6.75833333333334	7.12916666666667	8.01194444444444	10.2805555555556	9.66944444444444	46.5	44.8333333333333	35.125	34.0416666666667	45.25	78.5	94.8333333333333	70.0416666666667	46.5833333333333	45.0416666666667	45.2083333333333	52.125	75.125	57.2916666666667	45.6666666666667	79.25	62.75	40.4166666666667	38.625	54.2083333333333	55.375	60.2083333333333	81.6666666666667	31	51.5833333333333	45.75	78.6666666666667	57.25	83.8333333333333	84.6666666666667	48.5833333333333	42.7083333333333	82.0416666666667	74.25	75.6666666666667	70.7083333333333	61.7083333333333	67.9166666666667	96.2916666666667	92.625	89.0416666666667	64.7083333333333	45.9166666666667	50.6666666666667	72.5416666666667	72.8333333333333	57.4583333333333	46.9583333333333	73.625	78.4166666666667	47.2916666666667	41.3333333333333	55.3666666666667	54.75	75.25	1207.76778502683	73065.7641865351
New Mexico	NM	35.11	-106.61	2096829	121298.15	104349	1.4	-0.6125	3.6375	4.4125	2.68333333333333	-0.1875	-4.30833333333333	1.22916666666667	4.21666666666667	5.23333333333333	6.0875	5.04583333333333	4.15833333333333	5.19166666666667	7.425	8.35833333333333	7.73333333333333	9.46666666666667	6.85416666666667	7.71666666666667	9.8625	10.4416666666667	8.70416666666667	5.82916666666667	8.47083333333333	8.8	10.2541666666667	7.40416666666667	5.00416666666667	3.14583333333333	4.65416666666667	5.53333333333333	9.03333333333333	8.32916666666667	9.20833333333333	13.0166666666667	10.3041666666667	3.41666666666667	4.975	9.2125	8.00416666666667	13.075	12.5666666666667	10.1541666666667	8.30833333333333	11.4833333333333	11.9208333333333	12.9875	11.9125	13.6625	12.5666666666667	11.1416666666667	7.42305555555556	7.66805555555556	5.18472222222222	69.625	72.2083333333333	70.4166666666667	88.5833333333333	69.2916666666667	33.7916666666667	53.625	39.625	38.375	39.75	34.5416666666667	49.625	37.1666666666667	42.0833333333333	27.9583333333333	37.8333333333333	49.9583333333333	50.0416666666667	68.5833333333333	48.4583333333333	57.4583333333333	70.0833333333333	75.6666666666667	67.2916666666667	55.4583333333333	64.2916666666667	38	58.0833333333333	69.4166666666667	63.8333333333333	73.9583333333333	65.7083333333333	44.375	43.7916666666667	36.0833333333333	34.7916666666667	46.5416666666667	41.0833333333333	33.25	27.75	36.6666666666667	24.0833333333333	27.5	30.875	46	29.7916666666667	24.1666666666667	19.2916666666667	24.375	26.9583333333333	38.2083333333333	20.2083333333333	51.4805555555556	66.1388888888889	63.7777777777778	17.2865703227955	49765.145369508
New York	NY	40.66	-73.94	19453561	47126.4	1740745	-4	-4.38461538461539	0.214285714285714	3.06666666666667	6.71428571428571	5.66666666666667	1.8	0.583333333333333	-1.9	-4.41666666666667	-1.3	8.08333333333333	11.2666666666667	7.14285714285714	4.26666666666667	5	2.13333333333333	5.86666666666667	12.9	11	5.2	6.14285714285714	9.07692307692308	5	4.61538461538461	1.35714285714286	5.13333333333333	6.6875	5.16666666666667	8.5	5.08333333333333	-1.18181818181818	0.0714285714285714	2.4375	4.76923076923077	8.26666666666667	10.375	6.23076923076923	7.4	6	5.1	5.66666666666667	8.53846153846154	7.875	12.6666666666667	13.0769230769231	11.4615384615385	12.875	10.6875	8.66666666666667	4.57142857142857	5.58333333333333	6.42631257631258	6.23076923076923	6.78472222222222	54.8571428571429	47.1538461538462	52	55.8	50.7857142857143	62.8	92.4666666666667	79.5	44.3	59.3333333333333	49.3	42	60.8	68	60.2	57.1538461538462	46.0666666666667	44	38.8	64.25	59.1	53.7142857142857	76.7692307692308	53.0714285714286	37.3076923076923	38.1428571428571	75.5333333333333	41.6875	78.75	91.1	43.9166666666667	39.9090909090909	79.5	81	67	62	53.25	65.5384615384615	92.9333333333333	89.4	80.7	58.5555555555556	54.9230769230769	85.4375	63.4666666666667	68.4615384615385	43.3076923076923	34.1875	59.25	86.6666666666667	63.7142857142857	52.5	54.0355433455433	55.7161172161172	70.5125	412.795397059822	89482.0747728398
North Carolina	NC	35.23	-80.84	10488084	48617.91	590711	4.05416666666666	-0.0541666666666666	1.1625	6.575	9.71666666666667	12.3083333333333	14.7583333333333	8.725	4.5375	4.91666666666667	4.50416666666667	11.5916666666667	14.7875	12.425	10.425	8.93333333333333	7.47916666666666	6.64583333333333	11.3375	16.5166666666667	17.15	16.1708333333333	19.8583333333333	16.9666666666667	13.5958333333333	9.99166666666667	12.5583333333333	13.125	19.5708333333333	23.65	20.1375	11.2083333333333	8.625	10.8333333333333	10.6083333333333	10.5041666666667	16.8708333333333	23.4333333333333	24.8958333333333	22.0541666666667	14.2333333333333	9.37083333333333	11.5791666666667	14.2291666666667	13.7541666666667	14.9875	18.3125	18.7666666666667	21.5458333333333	18.5083333333333	14.3375	10.3041666666667	12.5591666666667	16.8069444444444	18.7819444444444	81.4166666666667	79	71.875	58.75	56.9583333333333	91.8333333333333	91.4166666666667	50.25	47.8333333333333	55.5833333333333	41.6666666666667	44.9583333333333	80.2916666666667	67.25	64.25	69.375	43.6666666666667	53.4166666666667	50.4166666666667	69.3333333333333	73.0416666666667	80.5833333333333	74.6666666666667	34.1666666666667	52.2083333333333	63.9583333333333	73	82.0416666666667	76.7083333333333	65.0833333333333	70.7083333333333	72.625	84.875	90.7916666666667	88.0416666666667	78.6666666666667	78.5416666666667	70.6666666666667	63.4583333333333	36.6666666666667	51.4166666666667	74.875	55.3333333333333	36.2083333333333	45.375	63.0833333333333	63.5833333333333	73.0833333333333	61.625	74.3333333333333	29.2083333333333	45.5416666666667	59.9527777777778	53.6805555555556	74.6111111111111	215.724698984387	56322.1080227809
North Dakota	ND	46.88	-96.79	762062	69000.8	57106	-15.4666666666667	-2.96666666666667	-2.65833333333333	1.85833333333333	-0.879166666666666	-2.69583333333333	-6.2625	-4.39583333333333	0.179166666666667	1.38333333333333	1.38333333333333	-1.47083333333333	1.9625	2.8	2.85	1.01666666666667	3.87916666666667	0.454166666666667	-3.775	-0.9625	2.80416666666667	3.49166666666666	-2.45833333333333	-5.13333333333333	-3.25416666666667	-2.09166666666667	-3.025	1.3125	-5.95	-9.00833333333333	-3.09166666666667	-0.654166666666667	3.09166666666667	6.40833333333333	1.42916666666667	0.204166666666667	5.24166666666667	5.15	6.06666666666667	7.54166666666667	9.8625	3.70833333333333	-8.01666666666667	-7.4375	-6.0375	0.470833333333333	5.62083333333333	9.36666666666667	7.0625	0.5125	3.675	4.625	0.239166666666667	-3.61527777777778	-4.54861111111111	69.25	60.4583333333333	70.1666666666667	63.1666666666667	78.5	78	81.5	83.9583333333333	81.7083333333333	80.625	72	72.125	71.4166666666667	73.9583333333333	69.7916666666667	75.7916666666667	72.75	87.125	78	80.0833333333333	77.9583333333333	62.25	58.7916666666667	67	84.0833333333333	83.3333333333333	64.6666666666667	85	80.25	51.9583333333333	55.125	69.7916666666667	63.9583333333333	63.2916666666667	63.4583333333333	75.4166666666667	65.5416666666667	62.6666666666667	58.9166666666667	49.375	51.4166666666667	83.9166666666667	75	65.375	72.5833333333333	82.125	70.4583333333333	55.3333333333333	54.5	50.25	47.7916666666667	51.4583333333333	73.5416666666667	69.9583333333333	72.4027777777778	11.0442487623332	74936.1600499697
Ohio	OH	39.98	-82.98	11689100	40860.69	701438	-3.025	-6.24583333333333	-1.49166666666667	2.51666666666667	4.16666666666667	5.5125	2.125	-2.87916666666667	-4.12916666666667	-4.37083333333333	-0.266666666666667	8.30416666666667	10.2083333333333	6.475	3.5625	3.73913043478261	1.42083333333333	5.58333333333333	12.5458333333333	12.925	7.04583333333333	10.0208333333333	10.6166666666667	2.56666666666667	2.3	3.4375	5.70416666666667	4.0875	10.1666666666667	16.2375	1.84166666666667	1.1	6.01666666666667	6.2125	8.60416666666667	11.2041666666667	12.2791666666667	15.6708333333333	17.8625	9.89166666666667	5.75416666666667	6.04166666666667	7.84166666666667	9.84583333333333	11.5	11.0625	8.8125	15.8791666666667	17.825	11.3833333333333	3.40416666666667	5.17083333333333	6.4698309178744	5.16111111111111	10.1638888888889	64.375	66.8333333333333	58.7916666666667	51.2916666666667	72.6666666666667	97.5	99.0416666666667	76.625	81.6666666666667	68.1666666666667	65.2083333333333	75.5	89.875	66.1666666666667	68.9583333333333	75.7391304347826	61.6666666666667	53.125	44.0416666666667	74.4583333333333	89.5833333333333	80.6666666666667	72.875	72.3333333333333	84.5416666666667	72.2916666666667	86	90.9166666666667	99.5	88.2083333333333	75.0416666666667	72.0416666666667	84.4583333333333	76.4166666666667	73.7916666666667	73.2083333333333	89.9166666666667	93.9166666666667	74.0833333333333	58.8333333333333	73.7083333333333	82.9583333333333	74.375	59.7916666666667	50.9583333333333	81.75	71.2916666666667	76	74.625	64.8333333333333	68.4583333333333	66.5416666666667	71.6492753623188	76.5833333333333	92.875	286.072016894477	60007.8705802842
Oklahoma	OK	35.48	-97.54	3956971	68594.92	206254	4.9375	-0.404166666666667	5.7	9.52083333333334	9.66666666666667	7	2.01666666666667	3.075	8.9375	12.65	17.2625	10.9666666666667	10.8958333333333	11.8869565217391	10.2791666666667	9.7	10.9583333333333	11.1458333333333	15.0583333333333	9.79166666666667	19.1	20.2416666666667	11.0666666666667	6.82083333333333	6.1375	8.57916666666667	11.0041666666667	15.625	19.7458333333333	9.94166666666666	4.93333333333333	9.33333333333333	13.0666666666667	16.5375	17.6916666666667	24.0791666666667	23.0916666666667	19.6208333333333	13.7958333333333	13.3083333333333	12.1208333333333	14.3416666666667	16.2416666666667	4.74166666666667	2.9875	8.00416666666667	16.9875	21.2333333333333	22.3708333333333	18.7375	12.875	16.2166666666667	12.0874637681159	8.00833333333333	15.1041666666667	54.75	56.9583333333333	48.1363636363636	74.375	94.75	72.9583333333333	72.2916666666667	49.875	52.5833333333333	39.0833333333333	45.625	60.3333333333333	60.7083333333333	44.6086956521739	46.9166666666667	32.4583333333333	33.1666666666667	59.2083333333333	85.2916666666667	75.7916666666667	66.6666666666667	56	69.2916666666667	98.125	99.25	100	99.2083333333333	93.2916666666667	80.6666666666667	58.7916666666667	55.75	90.0416666666667	96.7916666666667	84.375	65.9166666666667	46.7083333333333	77	55.9166666666667	45.8333333333333	59.7916666666667	83.4583333333333	64.5833333333333	67.7916666666667	94.8333333333333	82.5833333333333	82.9583333333333	82.0833333333333	75.4583333333333	53.5416666666667	42.6666666666667	37.0416666666667	60.1666666666667	62.2294685990338	88.8888888888889	77.5833333333333	57.6860647989676	52124.2131923636
Oregon	OR	45.52	-122.68	4217737	95988.01	253036	5.34166666666667	4.4875	5.74166666666667	7.68333333333333	5.3125	3.67083333333333	8.66666666666667	6.46666666666667	6.87916666666667	6.35	2.45833333333333	5.60416666666667	9.95416666666667	10.0125	7.55	8.2625	5.09583333333333	3.14583333333333	4.34583333333333	5.95416666666667	7.77083333333333	5.55416666666667	4.375	3.19583333333333	3.33333333333333	5.8125	7.7125	7.86666666666667	7.51666666666667	9.41666666666667	9.21666666666667	8.0125	8.77083333333333	6.69583333333333	5.02083333333333	5.25416666666667	7.0125	8.82083333333333	9.94583333333334	9.18333333333334	6.84583333333333	5.27083333333333	6.01666666666667	4.39583333333333	5.7375	8.375	11.1166666666667	9.94583333333333	9.99583333333334	14.3583333333333	13.65	12.225	5.77416666666667	3.63472222222222	8.26666666666667	57.75	69.8333333333333	72.7083333333333	74.1666666666667	76.5416666666667	78.1666666666667	73.0833333333333	76.625	78.6666666666667	81.4166666666667	87.9583333333333	73.9583333333333	73.8333333333333	67.8333333333333	73.0416666666667	79.0416666666667	88.1666666666667	88	80.9166666666667	71	66.4583333333333	67.3333333333333	73.75	86.5833333333333	69.1666666666667	54.4583333333333	53.1666666666667	67.625	69	68.6666666666667	66.75	69	70.8333333333333	76	79.25	74.2083333333333	75.2916666666667	85.25	82.4583333333333	74.9583333333333	80.375	77.1666666666667	81.25	79.9166666666667	82.0833333333333	82.2083333333333	71.125	64.5416666666667	68.0833333333333	50.3333333333333	59.5833333333333	62.5833333333333	76.4694444444444	76.5	68.4305555555556	43.9402483706038	59993.3092082318
Pennsylvania	PA	39.95	-75.16	12801989	44742.7	817216	1.7875	-1.24166666666667	2.35416666666667	4.24583333333333	7.01666666666667	9.23333333333333	9.44583333333333	4.71666666666667	1.48333333333333	-0.2	1.59583333333333	7.38333333333333	10.5166666666667	10.65	8.7625	4.63333333333333	5.2875	5.94583333333333	12.7791666666667	16.6583333333333	9.8625	9.37083333333333	14.0375	10.4416666666667	8.22916666666666	6.71666666666667	8.75416666666667	8.92083333333333	9.125	14.5375	11.0083333333333	5.01666666666667	4.77083333333333	8.15	7.29166666666667	9.02083333333333	13.7708333333333	10.375	9.7625	12.8041666666667	9.8375	9.01666666666667	10.2833333333333	11.9416666666667	11.875	12.9291666666667	15.3	13.9958333333333	18.2416666666667	13.525	6.37916666666667	8.00416666666667	9.07694444444444	10.9027777777778	10.8611111111111	37.25	39.7916666666667	34.25	37.0416666666667	39.3333333333333	64.25	86.4166666666667	60.5833333333333	41.4583333333333	41.375	39.75	44.7083333333333	78	47.5833333333333	42.4166666666667	62.9166666666667	51.9166666666667	42.9166666666667	32.2083333333333	41.3333333333333	56.375	61.7916666666667	64.0416666666667	29.8333333333333	56.375	34.375	66.9166666666667	49.5833333333333	79.9166666666667	77.6666666666667	45.9166666666667	38.7916666666667	76.6666666666667	66.125	70.875	70.75	63.7083333333333	77.6666666666667	88.2916666666667	71.5833333333333	62.6666666666667	64.5416666666667	36.6666666666667	36.4583333333333	56.2916666666667	62.875	42.625	44.5416666666667	60.7083333333333	55.9583333333333	48.5416666666667	40.75	50.1444444444444	50.0833333333333	69.0555555555556	286.12464156164	63835.0806269245
Rhode Island	RI	41.82	-71.42	1059361	1033.81	63903	-1.14583333333333	-4.33333333333333	0.787500000000001	3.425	5.825	7.00833333333333	7.82916666666667	7.12916666666667	0.85	-0.716666666666667	-3.13333333333333	2.325	10.6875	9.5125	7.21666666666667	4.35	2.40833333333333	5.06666666666667	12.0041666666667	13.1041666666667	11.5291666666667	5.62083333333333	9.2625	7.89166666666667	6.95416666666667	1.26666666666667	4.07916666666667	6.85833333333333	6.45	9.725	10.5958333333333	1.70833333333333	0.666666666666667	5.64583333333333	5.02083333333333	5.8125	11.2833333333333	7.4375	6.85833333333333	5.85416666666667	4.8625	3.27916666666667	7.41666666666667	6.77083333333333	7.02083333333333	6.87083333333333	9.825	11.9666666666667	9.62916666666667	7.47916666666667	6.5	6.40833333333333	6.98666666666667	8.03611111111111	7.67777777777778	40.75	39.3333333333333	37.625	47.375	61.2083333333333	86.5	89.125	79.9583333333333	37.0833333333333	45.0416666666667	44.4583333333333	59	70	62.9583333333333	43.25	59	53.3333333333333	25.9583333333333	36.4166666666667	51.9583333333333	58.0416666666667	72.9583333333333	84.9583333333333	43.75	36.5	44.5833333333333	81.25	53.6666666666667	85.7083333333333	89.1666666666667	46.4583333333333	37.0416666666667	68.7083333333333	79.9583333333333	71.1666666666667	64.1666666666667	55.625	48.5416666666667	95.6666666666667	88.3333333333333	73.7083333333333	69.2916666666667	61.7083333333333	87.625	81.625	76.0833333333333	63.0416666666667	38.4166666666667	66.125	88.4583333333333	51.5416666666667	55.3333333333333	53.5027777777778	55.0694444444444	76.1805555555556	1024.71537323106	60322.213107713
South Carolina	SC	32.78	-79.93	5148714	30060.7	247711	7.42916666666666	3.91666666666667	3.05416666666667	6	10.4833333333333	13.9041666666667	15.6958333333333	8.97916666666667	6.7125	8.1875	6.38333333333333	12.2916666666667	16.0166666666667	15.175	11.4375	11.2125	8.55416666666667	7.6625	11.4083333333333	17.425	17.6833333333333	19.2125	22.4791666666667	19.3958333333333	16.7375	12.7958333333333	15.0458333333333	17.1190476190476	22.375	24.0208333333333	23.8166666666667	16.55	11.1833333333333	14.7083333333333	18.3125	15.2125	20.5541666666667	23.75	24.8375	22.6958333333333	17.2	12.7791666666667	12.8041666666667	14.4666666666667	17.5958333333333	18.1916666666667	20.5583333333333	22.9	23.7916666666667	25.2695652173913	19.2875	13.2	14.205	19.5375	21.171626984127	74.75	68.3333333333333	63.2916666666667	65.125	70.2083333333333	88.875	87.5	49.4166666666667	51.2916666666667	48.75	57.625	54.125	91.6666666666667	90.625	96.9166666666667	72.2916666666667	42.4583333333333	61.0833333333333	64	70.7916666666667	78.1666666666667	69.75	65.125	57.4583333333333	71.9166666666667	67.8333333333333	77.1666666666667	86.8571428571429	74.75	66.4583333333333	60.75	70.4166666666667	92.7916666666667	97.5	85.2083333333333	73.8333333333333	73.4583333333333	69.0833333333333	67.5416666666667	45.4166666666667	58.1666666666667	68.3333333333333	55.8333333333333	58.8333333333333	54.3333333333333	59.3333333333333	64.9166666666667	54.6666666666667	60.5	55.9130434782609	24	44.625	69.6	64.8333333333333	76.0218253968254	171.27724903279	48111.2370972635
South Dakota	SD	43.54	-96.73	884659	75811	53692	-8.65217391304348	-0.416666666666667	0.958333333333333	2.20833333333333	-1.78260869565217	-2.625	-5.79166666666667	-0.695652173913043	2.83333333333333	2.83333333333333	2.70833333333333	0.416666666666667	3.5	5.33333333333333	4.875	3	10.2083333333333	7.41666666666667	-0.791666666666667	-1.04166666666667	4.625	5.45833333333333	-0.75	-2.5	-1	0.375	0.791666666666667	3.5	0.625	-7.16666666666667	-0.541666666666667	2.79166666666667	2.95833333333333	8.41666666666667	3.25	0.208333333333333	4.04166666666667	7.83333333333333	6.04166666666667	8.91666666666667	11.5	7.125	-6.66666666666667	-7.60869565217391	-1.91666666666667	7.45833333333333	13.3913043478261	14.375	9.39130434782609	2.40909090909091	3.625	4.91666666666667	2.76388888888889	-1.41666666666667	-1.01388888888889	67.695652173913	59.875	65.3333333333333	60.375	80.695652173913	84.5416666666667	78.0833333333333	78.7391304347826	74	73.875	71.4583333333333	69.7083333333333	69.0416666666667	65.7916666666667	55.5833333333333	67.625	51.4166666666667	60.7083333333333	77.5833333333333	81.7083333333333	68.125	59.4583333333333	61.6666666666667	84.1666666666667	84.7916666666667	84.5833333333333	72.9583333333333	85.1666666666667	84.7083333333333	55.5416666666667	56.4583333333333	69.1666666666667	72.7916666666667	70.2916666666667	77.75	93.2083333333333	88.25	75.625	61.5416666666667	55.0833333333333	68.5833333333333	80.2083333333333	82.125	73.4347826086957	68.0416666666667	51.7916666666667	58.7391304347826	54.2083333333333	47.9565217391304	45.7727272727273	46.0833333333333	74.3333333333333	68.5888888888889	76.875	75.1388888888889	11.6692696310562	60692.3119529672
Tennessee	TN	36.17	-86.78	6829174	41234.9	382275	5.02083333333333	0.416666666666667	1.90416666666667	6.54166666666667	8.4875	11.6833333333333	7.3375	2.89583333333333	5.65	4.48333333333333	8.15833333333333	13.275	16.6791666666667	12.2958333333333	12.9041666666667	10.5791666666667	5.05	9.37916666666667	14.1291666666667	16.775	11.7041666666667	15.625	16.5708333333333	10.6916666666667	6.85833333333333	7.4875	11.1208333333333	14.0708333333333	19.95	21.0791666666667	9.52916666666667	7.725	13.0333333333333	11.4833333333333	12.4666666666667	15.5291666666667	23.2833333333333	24.4291666666667	21.6166666666667	15.5541666666667	11.8916666666667	9.69583333333333	10.8041666666667	14.2833333333333	19.1625	18.0791666666667	19.675	21.7583333333333	22.3125	17.725	10.5666666666667	11.1125	12.045	11.3736111111111	18.3666666666667	57.75	48.9583333333333	51.375	51.5416666666667	79.2083333333333	77.3333333333333	74.5416666666667	50.3333333333333	51.9166666666667	57.4166666666667	44.9583333333333	72.2916666666667	69.5	54.6666666666667	45.9166666666667	35.7916666666667	51.3333333333333	44.8333333333333	42.0833333333333	69.5833333333333	76.7083333333333	80.3333333333333	60.7916666666667	50.6666666666667	81.6666666666667	72.25	81.375	81.8333333333333	79.7916666666667	76.2916666666667	73.875	67.75	82.4583333333333	84.4166666666667	78.7916666666667	68.625	58.0833333333333	61.7083333333333	54.875	44.2916666666667	65.2083333333333	57.2083333333333	60.9166666666667	53.5833333333333	47.375	58.75	60.1666666666667	61.2916666666667	69.2083333333333	56.125	34.625	45.625	58.7416666666667	64.375	79.3055555555556	165.616358958067	55976.7550219104
